"","X","code_spygen","code_explo","rep","date","station","site","region","country","project","sample_type","sample_method","time_start","time_end","duration_min","volume","depth","temperature","turbidity","habitat","gps_start","latitude_start","longitude_start","gps_b","lat_gps_b","long_gps_b","gps_c","lat_gps_c","long_gps_c","gps_d","lat_gps_d","long_gps_d","gps_half_turn","latitude_turn","longitude_turn","gps_end","latitude_end","longitude_end","filter","data_manager","gps_owner","comment","longitude_start_clean","latitude_start_clean","dist_to_coast..m.","dist_to_CT"
"63","64","SPY173268","YGA010",2,"01/03/2018","bouillante_large","guadeloupe","Caribbean","France","megafauna","transect","transect_rectangle","09:35","10:05","30",30,"0",28,0,"marine","E91","?16.07855","?-61.85716","E92","?16.08127","?-61.85252","E93","?16.09919","?-61.85313","E94","?16.09772","?-61.85753",NA,NA,NA,"E95","?16.08154","?-61.85836",0.2,"Virginie Marques","megafauna","Observation pseudoOrque (minium 6 visibles + nombreux a priori non visible sur zone) /Pompe prototype à débit 0,91L/min théorique",-61.85716,16.07855,9926,"17659.55"
"64","65","SPY173281","YGA017",1,"03/03/2018","chateau_petite_terre","guadeloupe","Caribbean","France","megafauna","transect","transect_rectangle","10:21","10:41","20",30,"0",28,0,"marine","E171","?16.20771","?-61.14683","E172","?16.22309","?-61.15646","E173","?16.22562","?-61.15257","E174","?16.22140","?-61.14821",NA,NA,NA,"E174","?16.22140","?-61.14821",0.2,"Virginie Marques","megafauna","Problème technique pompe 2",-61.14683,16.20771,4287,"17704.37"
"65","66","SPY173275","YGA014",1,"02/03/2018","fajou","guadeloupe","Caribbean","France","megafauna","transect","transect_rectangle","10:10","10:40","30",30,"0",28,0,"marine","E141","?16.35900","?-61.57521","E142","?16.35994","?-61.59384","E143","?16.36443","?-61.59339","E144","?16.36451","?-61.57498",NA,NA,NA,"E145","?16.36432","?-61.57496",0.2,"Virginie Marques","megafauna","Proche réserve Fajou, côté barrière de corail. ",-61.57521,16.359,424,"17659.96"
"66","67","SPY173276","YGA014",2,"02/03/2018","fajou","guadeloupe","Caribbean","France","megafauna","transect","transect_rectangle","10:10","10:40","30",30,"0",28,0,"marine","E141","?16.35900","?-61.57521","E142","?16.35994","?-61.59384","E143","?16.36443","?-61.59339","E144","?16.36451","?-61.57498",NA,NA,NA,"E145","?16.36432","?-61.57496",0.2,"Virginie Marques","megafauna","Proche réserve Fajou, côté barrière de corail. ",-61.57521,16.359,424,"17659.96"
"67","68","SPY173273","YGA013",1,"02/03/2018","jardin_eden","guadeloupe","Caribbean","France","megafauna","transect","transect_rectangle","09:03","09:33","30",30,"0",28,0,"marine","E131","?16.37651","?-61.52821","E132","?16.35956","?-61.52274","E133","?16.36119","?-61.51821","E134","?16.37721","?-61.52417",NA,NA,NA,"E135","?16.37721","?-61.52417",0.2,"Virginie Marques","megafauna",NA,-61.52821,16.37651,2462,"17662.21"
"68","69","SPY173274","YGA013",2,"02/03/2018","jardin_eden","guadeloupe","Caribbean","France","megafauna","transect","transect_rectangle","09:03","09:33","30",30,"0",28,0,"marine","E131","?16.37651","?-61.52821","E132","?16.35956","?-61.52274","E133","?16.36119","?-61.51821","E134","?16.37721","?-61.52417",NA,NA,NA,"E135","?16.37721","?-61.52417",0.2,"Virginie Marques","megafauna",NA,-61.52821,16.37651,2462,"17662.21"
"69","70","SPY173251","YGA002",1,"26/02/2018","petit_cul_de_sac_marin_cote","guadeloupe","Caribbean","France","megafauna","transect","transect_rectangle","15:00","15:30","30",30,"0",28,0,"marine","E11","?16.20352","?-61.53646","E12","?16.18854","?-61.54670","E13","?16.18543","?-61.54323","E14","?16.20063","?-61.53322",NA,NA,NA,"E14","?16.20063","?-61.53322",0.2,"Virginie Marques","megafauna",NA,-61.53646,16.20352,1567,"17674.9"
"70","71","SPY173252","YGA002",2,"26/02/2018","petit_cul_de_sac_marin_cote","guadeloupe","Caribbean","France","megafauna","transect","transect_rectangle","15:00","15:30","30",30,"0",28,0,"marine","E11","?16.20352","?-61.53646","E12","?16.18854","?-61.54670","E13","?16.18543","?-61.54323","E14","?16.20063","?-61.53322",NA,NA,NA,"E14","?16.20063","?-61.53322",0.2,"Virginie Marques","megafauna",NA,-61.53646,16.20352,1567,"17674.9"
"71","72","SPY173250","YGA001",1,"26/02/2018","petit_cul_de_sac_marin_Large","guadeloupe","Caribbean","France","megafauna","transect","transect_rectangle","12:50","13:20","30",30,"0",28,0,"marine","E01","?16.15962","?-61.50619","E02","?16.14538","?-61.51763","E03","?16.14256","?-61.51380","E04","?16.15494","?-61.50335",NA,NA,NA,"E04","?16.15494","?-61.50335",0.2,"Virginie Marques","megafauna","Risque contamination homme + bateau / réplicat = SPY180501",-61.50619,16.15962,5209,"17680.6"
"72","73","SPY180501","YGA001",2,"26/02/2018","petit_cul_de_sac_marin_Large","guadeloupe","Caribbean","France","megafauna","transect","transect_rectangle","12:50","13:20","30",30,"0",28,0,"marine","E01","?16.15962","?-61.50619","E02","?16.14538","?-61.51763","E03","?16.14256","?-61.51380","E04","?16.15494","?-61.50335",NA,NA,NA,"E04","?16.15494","?-61.50335",0.2,"Virginie Marques","megafauna","Risque contamination homme + bateau/ réplicat = SPY1733250",-61.50619,16.15962,5209,"17680.6"
"73","74","SPY173282","YGA018",1,"03/03/2018","petite_terre1","guadeloupe","Caribbean","France","megafauna","transect","transect_rectangle","11:10","11:40","30",30,"0",28,0,"marine","E181","?16.18316","?-61.11949","E182","?16.16357","?-61.11470",NA,NA,NA,NA,NA,NA,NA,NA,NA,"E182","?16.16357","?-61.11470",0.2,"Virginie Marques","megafauna","Problème technique pompe 2. Transect côtier. ",-61.11949,16.18316,735,"17708.36"
"74","75","SPY173283","YGA019",1,"03/03/2018","petite_terre2","guadeloupe","Caribbean","France","megafauna","transect","transect_rectangle","12:00","12:30","30",30,"0",28,0,"marine","E191","?16.17763","?-61.09994","E192","?16.17519","?-61.13187",NA,NA,NA,NA,NA,NA,NA,NA,NA,"E192","?16.17519","?-61.13187",0.2,"Virginie Marques","megafauna","Problème technique pompe 2, un dauphin proche côte. Zone fréquentée très majoritairement par des Tursiops. Transect côtier empiète sur Petite Terre 1. ",-61.09994,16.17763,244,"17710.27"
"75","76","SPY173280","YGA016",1,"03/03/2018","pointe_chateau","guadeloupe","Caribbean","France","megafauna","transect","transect_rectangle","08:52","09:22","30",30,"0",28,0,"marine","E161","?16.24619","?-61.21300","E162","?16.24393","?-61.19560","E163","?16.23943","?-61.19513","E164","?16.24471","?-61.21300",NA,NA,NA,"E165","?16.24631","?-61.21234",0.2,"Virginie Marques","megafauna","Problème technique pompe 2",-61.213,16.24619,872,"17696.34"
"76","77","SPY173259","YGA006",1,"27/02/2018","pointe_ferry","guadeloupe","Caribbean","France","megafauna","transect","transect_rectangle","11:36","11:50","14",14,"0",28,0,"marine","E51","?16.26170","?-61.82218","E52","?16.27359","?-61.82390","E53","?16.27940","?-61.82426",NA,NA,NA,NA,NA,NA,"E53","?16.27940","?-61.82426",0.2,"Virginie Marques","megafauna","Colmatage capsule car aspire de l'air car bateau trop haut sur l'eau (explotision capsule, perte à l'eau et récupérée après 5 min)",-61.82218,16.2617,2041,"17648.38"
"77","79","SPY173271","YGA012",3,"01/03/2018","pointe_ferry","guadeloupe","Caribbean","France","megafauna","transect","transect_rectangle","12:10","12:33","23",23,"0",28,0,"marine","E121","?16.26194","?-61.82252","E122","?16.27987","?-61.81971","E123","?16.27934","?-61.82436","E124","?16.26924","?-61.82560",NA,NA,NA,"E124","?16.26924","?-61.82560",0.2,"Virginie Marques","megafauna","Arrête pompe proto pompage air colmatage pompe car sargasse accumulée faisant remonter le fil car portance",-61.82252,16.26194,2078,"17648.33"
"78","80","SPY173272","YGA012",4,"01/03/2018","pointe_ferry","guadeloupe","Caribbean","France","megafauna","transect","transect_rectangle","12:10","12:33","23",2,"0",28,0,"marine","E121","?16.26194","?-61.82252","E122","?16.27987","?-61.81971","E123","?16.27934","?-61.82436","E124","?16.26924","?-61.82560",NA,NA,NA,"E124","?16.26924","?-61.82560",0.2,"Virginie Marques","megafauna","Arrête pompe proto pompage air colmatage pompe  car sargasse accumulée faisant remonter le fil car portance /Pompe prototype à débit 0,91L/min théorique",-61.82252,16.26194,2078,"17648.33"
"79","81","SPY173253","YGA003",1,"26/02/2018","riviere_salee","guadeloupe","Caribbean","France","megafauna","transect","transect_aller_retour","17:00","17:30","30",30,"0",28,3,"freshwater","E21","?16.25520","?-61.54755","E22","?16.28299","?-61.55131",NA,NA,NA,NA,NA,NA,NA,NA,NA,"E22","?16.28299","?-61.55131",0.2,"Virginie Marques","megafauna","Mangrove Courant Nord vers sud",-61.54755,16.2552,15,"17670.08"
"80","82","SPY173254","YGA003",2,"26/02/2018","riviere_salee","guadeloupe","Caribbean","France","megafauna","transect","transect_aller_retour","17:00","17:30","30",30,"0",28,3,"freshwater","E21","?16.25520","?-61.54755","E22","?16.28299","?-61.55131",NA,NA,NA,NA,NA,NA,NA,NA,NA,"E22","?16.28299","?-61.55131",0.2,"Virginie Marques","megafauna","Mangrove Courant Nord vers sud",-61.54755,16.2552,15,"17670.08"
"81","83","SPY173255","YGA004",1,"27/02/2018","sec_nord","guadeloupe","Caribbean","France","megafauna","transect","transect_rectangle","08:07","08:25","18",18,"0",28,0,"marine","E31","?16.24518","?-61.87116","E32","?16.23587","?-61.88717","E33","?16.23233","?-61.88434","E34","?16.23419","?-61.88118",NA,NA,NA,"E34","?16.23419","?-61.88118",0.2,"Virginie Marques","megafauna","Colmatage capsule car aspire de l'air car bateau trop haut sur l'eau (explotision capsule, perte à l'eau et récupérée après 5 min)",-61.87116,16.24518,7755,"17645.83"
"82","86","SPY173258","YGA005",2,"27/02/2018","sec_sud_1","guadeloupe","Caribbean","France","megafauna","transect","transect_rectangle","09:58","10:20","22",22,"0",28,0,"marine","E41","?16.15732","?-61.87493","E42","?16.14000","?-61.86901","E43","?16.14120","?-61.86456","E44","?16.14581","?-61.86575",NA,NA,NA,"E44","?16.14581","?-61.86575",0.2,"Virginie Marques","megafauna","Banc de dauphins Tacheté tropicaux (à 1m de la crépine pendant plusieurs minutes)",-61.87493,16.15732,9726,"17652.2"
"83","87","SPY173269","YGA011",1,"01/03/2018","sec_sud_2","guadeloupe","Caribbean","France","megafauna","transect","transect_rectangle","11:02","11:11","9",9,"0",28,0,"marine","E111","?16.14098","?-61.86440","E112","?16.15285","?-61.86782",NA,NA,NA,NA,NA,NA,NA,NA,NA,"E112","?16.15285","?-61.86782",0.2,"Virginie Marques","megafauna","Arrête pompe proto à 1,1km pb pompage air colmatage pompe",-61.8644,16.14098,9130,"17654.26"
"84","88","SPY173270","YGA011",2,"01/03/2018","sec_sud_2","guadeloupe","Caribbean","France","megafauna","transect","transect_rectangle","11:02","11:11","9",9,"0",28,0,"marine","E111","?16.14098","?-61.86440","E112","?16.15285","?-61.86782",NA,NA,NA,NA,NA,NA,NA,NA,NA,"E112","?16.15285","?-61.86782",0.2,"Virginie Marques","megafauna","Arrête pompe proto à 1,1km pb pompage air colmatage pompe /Pompe prototype à débit 0,91L/min théorique",-61.8644,16.14098,9130,"17654.26"
"85","89","SPY173278","YGA015",1,"02/03/2018","st_rose","guadeloupe","Caribbean","France","megafauna","transect","transect_rectangle","11:34","12:04","30",30,"0",28,0,"marine","E151","?16.32673","?-61.67195","E152","?16.33806","?-61.68644","E153","?16.34145","?-61.68335","E154","?16.33061","?-61.66848",NA,NA,NA,"E155","?16.32765","?-61.67095",0.2,"Virginie Marques","megafauna","Proche lamentin, côté lagon. ",-61.67195,16.32673,10,"17655.01"
"86","90","SPY173279","YGA015",2,"02/03/2018","st_rose","guadeloupe","Caribbean","France","megafauna","transect","transect_rectangle","11:34","12:04","30",30,"0",28,0,"marine","E151","?16.32673","?-61.67195","E152","?16.33806","?-61.68644","E153","?16.34145","?-61.68335","E154","?16.33061","?-61.66848",NA,NA,NA,"E155","?16.32765","?-61.67095",0.2,"Virginie Marques","megafauna","Proche lamentin, côté lagon. ",-61.67195,16.32673,10,"17655.01"
"87","91","SPY181920","YPF001",1,"19/06/2018","lagon_faka","fakarava","Central_Pacific","France","megafauna","transect","transect_aller_retour","08:59","09:30","30",30,"0",NA,NA,"marine","33","-16.500305","-145.447768",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","-16.48544","-145.430314","36","-16.498969","-145.447519",0.2,"Virginie Marques","megafauna","Tuyau transp - très long à lancer",-145.447768,-16.500305,103,"9002.05"
"88","92","SPY181919","YPF001",2,"19/06/2018","lagon_faka","fakarava","Central_Pacific","France","megafauna","transect","transect_aller_retour","08:59","09:30","30",30,"0",NA,NA,"marine","33","-16.500305","-145.447768",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","-16.48544","-145.430314","36","-16.498969","-145.447519",0.2,"Virginie Marques","megafauna","Tuyau transp - très long à lancer",-145.447768,-16.500305,103,"9002.05"
"89","93","SPY181941","YPF002",3,"19/06/2018","lagon_faka","fakarava","Central_Pacific","France","megafauna","transect","transect_aller_retour","11:10","11:40","30",30,"0",NA,NA,"marine","40","-16.500979","-145.449233",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","-16.492545","-145.439254","42","-16.504211","-145.451849",0.2,"Virginie Marques","megafauna","Tuyau transp - très long à lancer",-145.449233,-16.500979,59,"9001.9"
"90","94","SPY181911","YPF002",4,"19/06/2018","lagon_faka","fakarava","Central_Pacific","France","megafauna","transect","transect_aller_retour","12:23","12:45","22",22,"0",NA,NA,"marine","43","-16.500383","-145.447721",NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","-16.485035","-145.430644","45","-16.491784","-145.439291",0.2,"Virginie Marques","megafauna","Tuyau blanc - pump stopped working at 22'",-145.447721,-16.500383,113,"9002.06"
"91","95","SPY181533","YPF003",5,"20/06/2018","lagon_faka","fakarava","Central_Pacific","France","megafauna","transect","transect_aller_retour","08:01","08:31","30",30,"0",NA,NA,"marine","46","-16.500328","-145.44823",NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","-16.4854","-145.431085","48","-16.493118","-145.440181",0.2,"Virginie Marques","megafauna","Problem pump - stopped multiple times: total stopped time = 5'",-145.44823,-16.500328,67,"9002.01"
"92","96","SPY181914","YPF003",6,"20/06/2018","lagon_faka","fakarava","Central_Pacific","France","megafauna","transect","transect_aller_retour","08:57","09:30","30",30,"0",NA,NA,"marine","49","-16.499774","-145.447065",NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","-16.485841","-145.434049",NA,NA,NA,0.2,"Virginie Marques","megafauna","Problem pump - stopped for 8' and transect completed only one side",-145.447065,-16.499774,119,"9002.13"
"93","97","SPY181832","YPF004",7,"20/06/2018","lagon_faka","fakarava","Central_Pacific","France","megafauna","transect","transect_aller_retour","09:55","10:30","30",30,"0",NA,NA,"marine","51","-16.500438","-145.447461",NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","-16.485325","-145.430616","53","-16.491767","-145.438592",0.2,"Virginie Marques","megafauna","Problem pump - stopped multiple times: total stopped time = 5'",-145.447461,-16.500438,138,"9002.09"
"94","98","SPY181921","YPF005",8,"21/06/2018","lagon_faka","fakarava","Central_Pacific","France","megafauna","transect","transect_aller_retour","13:59","14:25","26",26,"0",NA,NA,"marine","54","-16.499381","-145.446963",NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","-16.484506","-145.430035","56","-16.487019","-145.434149",0.2,"Virginie Marques","megafauna","Problem pump - stopped at 26'",-145.446963,-16.499381,111,"9002.14"
"95","99","SPY181916","YPF005",9,"21/06/2018","lagon_faka","fakarava","Central_Pacific","France","megafauna","transect","transect_aller_retour","14:57","15:23","26",26,"0",NA,NA,"marine","57","-16.500378","-145.447254",NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","-16.484938","-145.430514","59","-16.486792","-145.433568",0.2,"Virginie Marques","megafauna","Problem pump - stopped at 26'",-145.447254,-16.500378,150,"9002.11"
"96","100","SPY181906","YPF006",1,"22/06/2018","passe_faka_1","fakarava","Central_Pacific","France","megafauna","transect","transect_aller_retour","14:10","14:40","30",30,"0",NA,NA,"marine","61","-16.515778","-145.463558",NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","-16.511901","-145.463065",NA,NA,NA,0.2,"Virginie Marques","megafauna","No problem - courant sortant : pas de mur de requins",-145.463558,-16.515778,142,"9000.41"
"97","101","SPY181900","YPF006",2,"22/06/2018","passe_faka_1","fakarava","Central_Pacific","France","megafauna","transect","transect_aller_retour","14:54","15:19","27",27,"0",NA,NA,"marine","64","-16.516914","-145.462426",NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","-16.512185","-145.463879",NA,NA,NA,0.2,"Virginie Marques","megafauna","Problem pump - stopped at 25' - courant sortant : pas de mur de requins",-145.462426,-16.516914,294,"9000.53"
"98","102","SPY181912","YPF007",1,"23/06/2018","passe_faka_l","fakarava","Central_Pacific","France","megafauna","point","bag_underwater","11:15","11:15",NA,10,"30",NA,NA,"marine","68","-16.5209","-145.459671",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Virginie Marques","megafauna","~40 requins gris, 34m. Filtration à la main (seringues stériles 100mL) - courant rentrant",-145.459671,-16.5209,845,"9000.83"
"99","103","SPY181899","YPF007",2,"23/06/2018","passe_faka_l","fakarava","Central_Pacific","France","megafauna","point","bag_underwater","11:15","11:15",NA,10,"30",NA,NA,"marine","68","-16.5209","-145.459671",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Virginie Marques","megafauna","~40 requins gris, 34m. Filtration à la main (seringues stériles 100mL) - courant rentrant",-145.459671,-16.5209,845,"9000.83"
"100","104","SPY181907","YPF008",1,"23/06/2018","passe_faka_T","fakarava","Central_Pacific","France","megafauna","point","bag_underwater","11:15","11:15",NA,10,"30",NA,NA,"marine","68","-16.5209","-145.459671",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Virginie Marques","megafauna","~20 requins gris, 31m. Filtration à la main (seringues stériles 100mL) - courant rentrant",-145.459671,-16.5209,845,"9000.83"
"101","105","SPY181888","YPF008",2,"23/06/2018","passe_faka_T","fakarava","Central_Pacific","France","megafauna","point","bag_underwater","11:15","11:15",NA,10,"30",NA,NA,"marine","68","-16.5209","-145.459671",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Virginie Marques","megafauna","~20 requins gris, 31m. Filtration à la main (seringues stériles 100mL) - courant rentrant",-145.459671,-16.5209,845,"9000.83"
"102","106","SPY181909","YPF009",1,"25/06/2018","faka_profond_0","fakarava","Central_Pacific","France","megafauna","point","niskin","15:30","15:30",NA,10,"0",NA,NA,"marine","79","-16.531748","-145.455602",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Virginie Marques","megafauna","Courant sortant",-145.455602,-16.531748,1942,"9001.3"
"103","107","SPY181902","YPF010",1,"25/06/2018","profond_faka_100m","fakarava","Central_Pacific","France","megafauna","point","niskin","15:10","15:10",NA,10,"100",NA,NA,"marine","79","-16.531748","-145.455602",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Virginie Marques","megafauna","Courant sortant",-145.455602,-16.531748,1942,"9001.3"
"104","108","SPY181896","YPF011",1,"25/06/2018","profond_faka_50m","fakarava","Central_Pacific","France","megafauna","point","niskin","15:20","15:20",NA,10,"50",NA,NA,"marine","79","-16.531748","-145.455602",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Virginie Marques","megafauna","Courant sortant",-145.455602,-16.531748,1942,"9001.3"
"105","109","SPY181831","YPF012",1,"26/06/2018","profond_2_faka_0m","fakarava","Central_Pacific","France","megafauna","point","niskin","09:15","09:15",NA,10,"0",NA,NA,"marine","85","-16.525988","-145.450593",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Virginie Marques","megafauna","Courant rentrant, par 300m de fond",-145.450593,-16.525988,1945,"9001.82"
"106","110","SPY181886","YPF013",1,"26/06/2018","profond_2_faka_0m","fakarava","Central_Pacific","France","megafauna","point","niskin","09:15","09:15",NA,10,"0",NA,NA,"marine","85","-16.525988","-145.450593",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Virginie Marques","megafauna","Courant rentrant, par 300m de fond",-145.450593,-16.525988,1945,"9001.82"
"107","111","SPY181887","YPF014",1,"26/06/2018","profond_faka_200m","fakarava","Central_Pacific","France","megafauna","point","niskin","09:15","09:15",NA,10,"200",NA,NA,"marine","79","-16.531748","-145.455602",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Virginie Marques","megafauna","Courant rentrant, par 300m de fond",-145.455602,-16.531748,1942,"9001.3"
"108","112","SPY181895","YPF015",1,"26/06/2018","profond_faka_150m","fakarava","Central_Pacific","France","megafauna","point","niskin","09:15","09:15",NA,10,"150",NA,NA,"marine","79","-16.531748","-145.455602",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Virginie Marques","megafauna","Courant rentrant, par 300m de fond",-145.455602,-16.531748,1942,"9001.3"
